gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105325904	twist-related protein 2	5	0.245399626302724	4.86035771012706	0.466127401415571	0.526464708055085	0.217209578249638	3.03679676439637e-110	1.62501424300261e-104	twist-related protein 2	P13903.1	1.05e-43	C02B8.4.1	3.84e-19	twi-PC	2.6e-27	XP_030845642.1	1.93e-39
LOC105339169	uncharacterized LOC105339169	9	0.611365551853092	1.52394013155889	0.866425992779783	0.705617741097111	0.676000233989215	5.54187335493603e-178	2.96550076721311e-172	uncharacterized LOC105339169	O75094.3	5.25e-06	K07A12.2.1	5.06e-07	sli-PE	7.83e-06	XP_030847497.1	7.19e-06
LOC105342311	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	14	0.161870691766624	6.52066357745759	0.869565217391304	0.186151295531618	0.0763794798572257	6.24872234397139e-05	1	SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1	Q61466.3	0	ZK1128.5.1	3.77e-161	Bap60-PA	0	XP_030845670.1	0
LOC105322319	uncharacterized LOC105322319	5	0.221568125321194	1.45771407487032	0.294236602628918	0.753027065095055	0.143112008695052	5.85366234443055e-73	3.13234154980354e-67	uncharacterized LOC105322319	Q6AY20.1	1.62e-07	H24K24.3b.1	1.8	Sfp87B-PA	1.6	XP_011667137.2	2.17e-22
LOC105345740	cyclin-dependent kinase 5 activator 1-like	7	0.298943943040284	2.57902539610776	0.451351351351351	0.662330891765898	0.249237932115072	1.24397990994971e-77	6.65663601653369e-72	cyclin-dependent kinase 5 activator 1-like	Q28199.1	4.94e-83	T23F11.3b.2	2.4e-58	Cdk5alpha-PB	2e-75	XP_030830095.1	1.51e-76
LOC105347596	eosinophil peroxidase	2	0.13124044931364	7.90356735364437	0.661636017755231	0.198357474187857	0.0745253883381006	4.45532242589741e-76	2.38407867267711e-70	eosinophil peroxidase	P11678.2	2.12e-106	K10B4.1.1	6.34e-108	CG10211-PB	5.08e-112	XP_030847888.1	2.61e-111
LOC117684131	large subunit ribosomal RNA_rRNA	4	0.181470774442926	419.04342144347	1	0.181470774442926	0.0370322643458331	3.54013527335693e-22	1.89435470585548e-16	large subunit ribosomal RNA_rRNA	""		""		""		""	
LOC105334827	polypyrimidine tract-binding protein 1	2	0.137830190808959	3.8018101086271	0.790995561192137	0.174249006658432	0.0945985246347314	2.71680273417066e-96	1.45378287747659e-90	polypyrimidine tract-binding protein 1	O95758.2	0	D2089.4a.1	1.03e-161	heph-PQ	1.06e-146	XP_030852575.1	1.28e-164
LOC105321610	structural maintenance of chromosomes protein 6	8	0.472384483259484	8.67584486095217	0.90251572327044	0.523408591207372	0.540193111524473	6.10738168391509e-154	3.26810879811644e-148	structural maintenance of chromosomes protein 6	Q6P9I7.1	0	F54D5.14.1	8.51e-100	jnj-PA	4.35e-97	XP_030832188.1	0
LOC105320914	regulator of chromosome condensation	5	0.19655575323381	8.30371668590611	0.904954499494439	0.217199597707529	0.176229725207731	1.38308826754496e-89	7.4010159666945e-84	regulator of chromosome condensation	P18754.1	1.42e-139	C26D10.1.1	4.99e-46	Rcc1-PC	5.32e-105	XP_030838798.1	3.24e-136
LOC105320914	regulator of chromosome condensation	8	0.253560485826765	10.8647593296054	0.952830188679245	0.26611298512512	0.364197025321059	8.43303181304868e-104	4.51258278741685e-98	regulator of chromosome condensation	P18754.1	1.42e-139	C26D10.1.1	4.99e-46	Rcc1-PC	5.32e-105	XP_030838798.1	3.24e-136
LOC105320915	splicing factor 3B subunit 5	4	0.146382190778414	6.37624032356114	0.933697347893916	0.156776916105202	0.107802812075898	1.30639787444373e-61	6.99063953797836e-56	splicing factor 3B subunit 5	Q9VHI4.1	5.82e-54	B0495.6.1	0.002	Sf3b5-PA	7.51e-55	XP_030854178.1	0.38
LOC105326142	uncharacterized LOC105326142	2	0.124676045392266	0.950469349274741	0.40710209258085	0.306252528946423	0.087557034208322	3.43096227459069e-89	1.83593536083167e-83	uncharacterized LOC105326142	Q7ZVU1.1	1.97e-05	""		sano-PE	4.68e-29	XP_030843324.1	0.29
LOC105326150	hillarin	13	0.277214368546419	5.32256646036098	1	0.277214368546419	0.300710116226833	3.64350652646751e-18	1.94966949036498e-12	hillarin	Q0E908.1	3.03e-121	K02C4.4b.1	3.04e-121	Hil-PA	2.79e-117	XP_030843285.1	3.92e-53
LOC105330891	sterile alpha motif domain-containing protein 15	11	0.448935036890173	4.61263646555231	0.787234042553192	0.570268830644274	0.476656045311283	2.86851992448078e-39	1.53496795974906e-33	sterile alpha motif domain-containing protein 15	Q95JY5.2	8.88e-33	F42A9.1a.1	1.47e-08	CG15625-PA	3.4e-13	XP_030855452.1	5.1e-42
LOC105318512	mucin-5AC	8	0.667158919817022	7.54769957458023	0.779874213836478	0.855469905249246	0.600557317465224	2.81996068404384e-171	1.50898352171733e-165	mucin-5AC	P39217.1	0.56	C09D1.1l.1	0.43	""		XP_001195120.2	3.32e-17
LOC105327958	arrestin domain-containing protein 3	4	0.183248394312902	0.97336300187707	0.315132605304212	0.581496142349358	0.129955782737456	5.30844482944286e-74	2.84059129579351e-68	arrestin domain-containing protein 3	Q6TXF1.1	6.31e-40	F40F8.8a.1	4.8e-143	CG1105-PA	6.87e-27	XP_011672389.1	4.14e-52
LOC105335256	laminin subunit alpha	3	0.273371182809128	5.19708157284903	0.889579020013803	0.307303990605451	0.344397234475472	6.95100965356299e-206	3.71954087369879e-200	laminin subunit alpha	Q00174.2	0	K08C7.3d.1	0	LanA-PA	0	XP_030838020.1	0
LOC105335166	probable ATP-dependent RNA helicase DDX4	8	0.353073850047215	3.28176020110026	0.679245283018868	0.519803168125067	0.341143982833124	2.82279444499419e-97	1.51049988987195e-91	probable ATP-dependent RNA helicase DDX4	Q4R5S7.1	0	Y54E10A.9a.2	3.06e-147	vas-PC	4.06e-150	NP_001139665.1	0
LOC105320634	homeobox protein TGIF2	14	0.259964811710765	6.72230311214878	0.91304347826087	0.284723365207029	0.214207003784485	1.99108690972644e-11	1.0654465340899e-05	homeobox protein TGIF2	Q8C0Y1.1	5.44e-41	T28F12.2h.1	1.92e-15	vis-PA	1.57e-38	XP_011679600.1	1.19e-38
LOC105320634	homeobox protein TGIF2	6	0.191808212043226	4.22574547494122	0.956873315363881	0.200453089205738	0.287835790653621	1.27215301543312e-89	6.80739255782384e-84	homeobox protein TGIF2	Q8C0Y1.1	5.44e-41	T28F12.2h.1	1.92e-15	vis-PA	1.57e-38	XP_011679600.1	1.19e-38
LOC105342059	CD151 antigen	1	0.445333101224621	7.35684292350537	0.767508066046688	0.580232470413582	0.332500817868191	2.41060432236748e-308	1.28993365773342e-302	CD151 antigen	P48509.3	2.82e-22	C02F12.1a.1	1.72e-17	Tsp74F-PB	1.65e-17	XP_030829377.1	2.62e-32
LOC117684263	tetraspanin-18-like	9	0.535251867837884	2.14123657711446	0.888086642599278	0.602702306467861	0.593081957481279	5.52397998628458e-156	2.95592588250077e-150	tetraspanin-18-like	P27701.1	1.05e-13	B0563.2.2	2.01e-15	Tsp96F-PC	9.9e-10	XP_030845566.1	1.15e-16
LOC105329620	rho GDP-dissociation inhibitor 1	10	0.167528533252126	4.17291013341257	0.735294117647059	0.227838805222892	0.0840703960386887	1.24018287735897e-17	6.63631779137802e-12	rho GDP-dissociation inhibitor 1	P19803.3	1.14e-67	F46H6.1.1	5.02e-47	RhoGDI-PB	1.73e-78	XP_011677920.1	3.37e-71
LOC105329617	uncharacterized LOC105329617	6	0.223214288053178	8.07758362177045	0.951482479784367	0.23459631973861	0.334011628051908	7.19290323794442e-104	3.84898006584996e-98	uncharacterized LOC105329617	B2RQL2.1	2.4e-22	F53B2.6.1	0.22	ko-PB	1.72e-11	XP_030835097.1	7.02e-19
LOC105329605	uncharacterized LOC105329605	14	0.313470274774574	9.05320657775995	0.869565217391304	0.36049081599076	0.263403318147953	1.02147616030597e-13	5.46600065189008e-08	uncharacterized LOC105329605	Q6LVC3.1	2.3	F21F3.1.2	0.29	CG46442-PA	1.1	XP_011665347.2	1.2
LOC105327445	sperm-specific protein PHI-2B/PHI-3	8	0.699511888207638	21.5395952452445	0.921383647798742	0.759197202901123	0.709484155565008	9.62928320610856e-203	5.15270647785434e-197	sperm-specific protein PHI-2B/PHI-3	Q3HNG7.1	5.91e-12	C18G1.5.1	9.4e-09	""		XP_030839851.1	5.41e-08
LOC105317539	uncharacterized LOC105317539	6	0.190097730670651	5.69788565218491	0.975741239892183	0.194823917344783	0.276167043457446	4.98681105576251e-86	2.66848249042697e-80	uncharacterized LOC105317539	Q7Z6E9.1	0.028	C34F6.10.1	0.023	""		XP_011682666.2	0.044
LOC105335420	neurogenic differentiation factor 1	7	0.449835302230467	12.4211995435688	0.654054054054054	0.687764718286252	0.386528504343298	5.97787379036207e-120	3.19880808821306e-114	neurogenic differentiation factor 1	Q92886.2	7.92e-24	Y69A2AR.29.1	7.34e-19	tap-PA	5.71e-21	XP_003728087.2	5.6e-31
LOC105338528	nucleoredoxin	11	0.465826322720245	66.1882778196934	1	0.465826322720245	0.701177972546359	4.70276024018871e-57	2.5164846266069e-51	nucleoredoxin	Q503L9.1	3.15e-35	T20D4.7.1	1.99e-28	Trx-2-PA	0.007	XP_781174.1	1.7e-40
LOC105338532	annexin B9	13	0.280004284349341	3.59536312408434	1	0.280004284349341	0.286497910205072	2.22944409175576e-17	1.19299336905124e-11	annexin B9	P20073.3	5.39e-95	T07C4.9b.2	2.59e-93	AnxB9-PF	9.88e-95	XP_030834957.1	2.88e-92
LOC105341712	hypothetical protein	6	0.348950503671321	3.66983908275166	0.913746630727763	0.381889784253864	0.502068611410099	4.00741570418868e-156	2.14440020263699e-150	hypothetical protein	Q8L9W3.2	1.4	Y60A3A.23.1	0.33	CG10631-PA	1.5	XP_030832836.1	0.62
LOC109620149	elongin-C	14	0.175435410689545	17.1164570339373	0.956521739130435	0.18340974753907	0.149561520445428	2.10671672288137e-08	0.0112732097214761	elongin-C	P83940.1	7.27e-77	Y82E9BR.15.1	2.63e-61	EloC-PB	1.95e-73	XP_030838925.1	3.04e-77
LOC105336299	ribonucleoside-diphosphate reductase small chain	8	0.190448714205042	11.9479432348677	0.959119496855346	0.198566200384274	0.215279566620993	8.15622986757448e-62	4.36446385197804e-56	ribonucleoside-diphosphate reductase small chain	P07201.2	0	C03C10.3.1	2.46e-168	RnrS-PA	0	XP_780110.1	0
LOC105335695	multiple epidermal growth factor-like domains protein 10	10	0.189162003556759	2.87426495481496	0.570588235294118	0.331521037161331	0.169763018244514	5.02965638285261e-34	2.69140936771549e-28	multiple epidermal growth factor-like domains protein 10	P07207.3	1.05e-26	Y64G10A.7d.1	1.37e-21	N-PB	2.79e-23	XP_030844982.1	1.85e-23
LOC105322557	putative ATP synthase subunit f, mitochondrial	8	0.191160790798352	6.63236229470823	0.90251572327044	0.211808820466466	0.160194961619931	2.25809732390915e-46	1.20832594280238e-40	putative ATP synthase subunit f, mitochondrial	Q9W141.1	1.23e-13	R53.4.1	6.26e-07	ATPsynF-PA	1.58e-14	XP_030845660.1	0.8
LOC105322566	transmembrane channel-like protein 7	12	0.741611289081305	29.0255359955111	1	0.741611289081305	0.951533496365998	3.29644575364206e-58	1.7639544943399e-52	transmembrane channel-like protein 7	Q5YCC5.1	1.88e-132	B0416.1a.1	3.68e-28	Tmc-PD	1.9e-22	XP_030839881.1	1.22e-159
LOC109617243	histone H2A.V	14	0.16838269179817	279.929639600762	1	0.16838269179817	0.364001477401005	2.20367438277782e-18	1.17920379161947e-12	histone H2A.V	P02272.2	2.23e-84	R08C7.3.3	4.04e-73	His2Av-PB	1.07e-64	NP_001116980.1	4.5e-86
LOC105335098	splicing regulatory glutamine/lysine-rich protein 1	14	0.166315547363895	6.98769193962802	0.91304347826087	0.182155123303313	0.0926017742420979	1.04286997984513e-05	1	splicing regulatory glutamine/lysine-rich protein 1	Q9JKL7.1	1.42e-51	D2089.1a.1	4.89e-50	Srp54-PA	4.62e-60	XP_030851796.1	5.74e-68
LOC105335086	fascin	7	0.314273917770709	5.76411855349451	0.6	0.523789862951181	0.249486133700144	1.04391077941042e-77	5.58605009348753e-72	fascin	Q16658.3	5.42e-135	F48A11.4a.1	0.49	sn-PG	3.19e-133	NP_999701.1	7.94e-102
LOC105335085	uncharacterized LOC105335085	7	0.288397519412889	1.74740460095288	0.427027027027027	0.675361279637779	0.232485306960482	1.70544575996101e-72	9.12597669721215e-67	uncharacterized LOC105335085	A4IG66.1	0.97	C48B4.12b.1	0.11	LRP1-PG	0.88	XP_030851611.1	0.13
LOC105343797	nucleoside diphosphate kinase homolog 5	11	0.490873963836838	10.0968774335545	0.936170212765957	0.52434264318935	0.646443872797974	1.02925871957535e-52	5.50764574914527e-47	nucleoside diphosphate kinase homolog 5	P56597.1	7.62e-108	F25H2.5.4	1.02e-16	nmdyn-D6-PA	2.58e-35	XP_790390.1	2.04e-121
LOC105343801	60S ribosomal protein L18	14	0.176008784311509	22.3916924417572	1	0.176008784311509	0.192764405312934	1.99451946422568e-10	0.000106728332146287	60S ribosomal protein L18	P12001.2	6.25e-95	Y45F10D.12.2	3.43e-80	RpL18-PB	2.54e-81	XP_030840375.1	1.41e-94
LOC105332475	ras-related protein Rap-1b	4	0.15465762223277	2.52760730365761	0.298751950078003	0.517679038387496	0.106186648405995	1.04447197541855e-60	5.5890530982227e-55	ras-related protein Rap-1b	Q5PR73.1	5.13e-37	C14A11.7.1	1.05e-43	CG30158-PA	7.54e-48	XP_030841090.1	2.36e-55
LOC105328728	dynein beta chain, ciliary	12	0.561255905610148	20.799558481111	0.9375	0.598672965984157	0.570275277723049	1.70401803494076e-35	9.1183368264108e-30	dynein beta chain, ciliary	P23098.1	0	F18C12.1.1	0	Dhc93AB-PB	0	XP_030839985.1	0
LOC105328735	ER lumen protein-retaining receptor 2	10	0.157723626080305	8.33408864231106	0.917647058823529	0.171878310472127	0.0951089675090893	9.52293621615562e-20	5.0957993527546e-14	ER lumen protein-retaining receptor 2	Q6PEH1.1	1.16e-131	F09B9.3.1	1.21e-106	KdelR-PC	1.87e-118	XP_030840307.1	6.39e-127
LOC105324552	peroxisomal membrane protein PMP34	13	0.312091522753854	1.62898110785523	0.931034482758621	0.335209413328214	0.298755491872199	4.67404467896986e-18	2.50111870007421e-12	peroxisomal membrane protein PMP34	O43808.1	7.4e-101	K01C8.7a.1	1.54e-33	PMP34-PB	2.6e-88	XP_030839812.1	1.42e-112
LOC105336681	geminin	8	0.239495413630254	23.5706667456151	0.977987421383648	0.244885985641224	0.447309333509884	2.09559377586507e-127	1.12136899421561e-121	geminin	O75496.1	8.81e-16	F17C11.3.1	9.2	geminin-PB	7.22e-08	XP_011682551.1	9.27e-16
LOC105336057	transient receptor potential cation channel subfamily V member 3	12	0.764236883131782	20.7946550146435	1	0.764236883131782	0.930206125456463	6.17605803815577e-57	3.30485806468146e-51	transient receptor potential cation channel subfamily V member 3	Q91ZT9.1	2.4e-22	B0350.2e.2	1.82e-16	Ank-PE	6.6e-17	XP_030838677.1	0
LOC105336043	zinc finger protein 367	2	0.123938921556684	1.29636211980992	0.563221306277743	0.22005368080938	0.115415778876153	2.35994321782334e-117	1.26282449540301e-111	zinc finger protein 367	Q5U2Z0.1	1.14e-57	F53F8.1.1	1.67e-15	Kr-h1-PB	6.61e-18	XP_030852426.1	2.27e-53
LOC105335107	ELAV-like protein 1	7	0.509528244121056	12.6860451456764	0.75945945945946	0.670909075888934	0.467870540405459	3.21957147177289e-145	1.72281845111745e-139	ELAV-like protein 1	O09032.2	2.11e-145	F35H8.5.1	6.07e-83	Rbp9-PH	5.21e-140	XP_030852742.1	4.66e-123
LOC105335106	uncharacterized LOC105335106	5	0.273836278242201	9.59303674988891	0.831142568250759	0.329469682702599	0.270514997207944	2.90179935608951e-137	1.55277604983835e-131	uncharacterized LOC105335106	Q9C0G0.2	2.81e-06	C18D1.1b.2	1.38e-08	CG18265-PC	7.92e-17	XP_030848972.1	0.000561
LOC105328342	neuronal calcium sensor 2	7	0.304073790569686	2.25430795084682	0.627027027027027	0.484945269443033	0.280078332776708	4.20017766531335e-87	2.24754867013049e-81	neuronal calcium sensor 2	P36609.2	1.16e-80	F10G8.5.1	1.02e-81	CG7646-PC	6.04e-75	XP_030838730.1	1.78e-61
LOC117684624	neuronal calcium sensor 2-like	7	0.330165649286659	3.18468284673255	0.7	0.471665213266655	0.315562249006625	5.02695775341759e-98	2.68996530951578e-92	neuronal calcium sensor 2-like	P36609.2	1.16e-80	F10G8.5.1	1.02e-81	CG7646-PC	6.04e-75	XP_030838730.1	1.78e-61
LOC105329458	tyrosine-protein phosphatase Lar	6	0.202725784734268	3.28974735773925	0.862533692722372	0.235035206676292	0.242722578511426	9.57891405910423e-76	5.12575354433915e-70	tyrosine-protein phosphatase Lar	P16621.2	0	C09D8.1l.1	0	Lar-PA	0	XP_030851900.1	0
LOC105329470	neurogenic differentiation factor 4	13	0.356456901556734	4.54865910240702	1	0.356456901556734	0.36696027894538	7.90589313662335e-22	4.23050666455225e-16	neurogenic differentiation factor 4	B6VQA1.1	1.99e-29	T14F9.5.1	2.84e-14	dimm-PB	2.87e-17	XP_030840864.1	3.27e-31
LOC105329481	troponin C	5	0.441621303840405	2.96160608909684	0.532861476238625	0.82877318690353	0.323243469156008	3.66885654802065e-164	1.96323448969824e-158	troponin C	Q9BLG0.3	4.76e-65	T21H3.3a.1	2.57e-35	Cam-PD	1.15e-35	XP_780862.4	6.33e-36
LOC117684631	uncharacterized LOC117684631_ncRNA	4	0.16453777972679	4.35546485930349	0.532761310452418	0.308839580687767	0.141437650137163	1.95128001604325e-80	1.04414554682487e-74	uncharacterized LOC117684631_ncRNA	""		""		""		""	
LOC105340323	LITAF domain-containing protein	4	0.271822864963514	1.78117352569432	0.399375975039002	0.680618970475047	0.18999735303847	9.46828856990264e-108	5.06655696006346e-102	LITAF domain-containing protein	Q6GMG8.1	1.16e-22	F36G3.3.1	5.74e-18	CG32280-PD	3.69e-11	XP_030840715.1	1.36e-27
LOC105334034	baculoviral IAP repeat-containing protein 5	8	0.19464361930035	11.3224773360343	0.933962264150943	0.2084062994529	0.188220066172676	3.179085952855e-54	1.70115432606033e-48	baculoviral IAP repeat-containing protein 5	O70201.1	9.31e-43	C50B8.2.1	1.73e-12	Det-PA	2.09e-21	XP_796206.2	6.55e-38
LOC105334040	hypothetical protein	7	0.341739947361232	1.86392411790981	0.378378378378378	0.903169860883255	0.245809069098736	1.40180550480045e-76	7.50117340062757e-71	hypothetical protein	B2A3Q4.1	4.8	R11G1.6a.1	6.4	Pdfr-PA	3.2	XP_787272.1	0.96
LOC105347151	uncharacterized protein C2orf81 homolog	11	0.483359406891449	9.51225043259356	0.893617021276596	0.540902193426146	0.540393964293774	2.58964699477754e-44	1.38574082408142e-38	uncharacterized protein C2orf81 homolog	Q6AXP4.1	1.71e-28	F26G1.4.1	2.7	rha-PA	4.1	XP_030835020.1	1.57e-105
LOC105345777	monocarboxylate transporter 14	9	0.514791090121207	2.17316117040834	0.888086642599278	0.579663138063311	0.576824962430426	1.10084058834713e-151	5.89068605549254e-146	monocarboxylate transporter 14	Q7RTX9.1	1.12e-48	C10E2.6.1	7.03e-41	Mct1-PB	2.11e-28	XP_011684160.2	5.99e-43
LOC105332195	RNA binding protein fox-1 homolog 2	10	0.174900370747253	10.2354286881777	0.888235294117647	0.196907702165782	0.135693581019324	1.64006614511448e-27	8.77612514779918e-22	RNA binding protein fox-1 homolog 2	O43251.3	1.57e-51	T07D1.4b.1	5.57e-38	Rbfox1-PM	2.64e-43	XP_030840459.1	2.47e-53
LOC105332195	RNA binding protein fox-1 homolog 2	5	0.209393297811528	13.3164782484161	0.871587462082912	0.240243586468214	0.137528874217064	3.67024667423089e-70	1.96397835735434e-64	RNA binding protein fox-1 homolog 2	O43251.3	1.57e-51	T07D1.4b.1	5.57e-38	Rbfox1-PM	2.64e-43	XP_030840459.1	2.47e-53
LOC105332736	transmembrane protein 220	6	0.190770066513461	1.67887123805761	0.730458221024259	0.261164925005513	0.227345499783573	5.03498101875934e-71	2.69425862298627e-65	transmembrane protein 220	Q4V7Q8.1	6.24e-19	T08E11.8.1	7.3	""		XP_030855482.1	2.17e-25
LOC105325055	collagen alpha-1(III) chain	9	0.706692306076671	1.35183341619246	0.830324909747293	0.851103342535817	0.662434274558748	2.2425776441134e-174	1.20002123798623e-168	collagen alpha-1(III) chain	Q06852.2	1.68e-05	F39B2.4b.1	0.17	Cyp310a1-PA	5.3	XP_030841014.1	0.008
LOC105341106	netrin receptor UNC5C	6	0.335852197067024	8.33778450368385	0.924528301886792	0.363268702950047	0.458013211972043	2.30888689853575e-142	1.23550385050167e-136	netrin receptor UNC5C	Q761X5.1	1.5e-176	B0273.4b.1	2.23e-60	unc-5-PB	1.13e-52	XP_030835171.1	7.28e-75
LOC105333001	heterogeneous nuclear ribonucleoprotein F	14	0.179487843737755	6.37738389415608	0.869565217391304	0.206411020298418	0.0794064738145629	4.46871119976125e-05	1	heterogeneous nuclear ribonucleoprotein F	P31943.4	3.5e-81	Y73B6BL.33a.1	1.47e-40	glo-PA	2.58e-42	XP_030835705.1	2.06e-68
LOC105332998	nucleolin	14	0.169750020121562	16.5954686007621	0.956521739130435	0.177465930127087	0.117012737617407	7.21454291560529e-07	0.386055963048372	nucleolin	O94248.1	5.58e-09	T12F5.3.2	0.000767	lark-PD	0.23	XP_030851855.1	0.056
LOC105343361	sodium-coupled monocarboxylate transporter 1	6	0.539837895044831	8.05046066415513	0.964959568733154	0.559440947099531	0.727737895851651	2.46182381300882e-227	1.31734161693152e-221	sodium-coupled monocarboxylate transporter 1	Q7T384.1	1.3e-152	ZK822.5a.2	3.92e-76	CG10444-PA	7.73e-101	XP_030838764.1	6.84e-174
LOC105335757	uncharacterized LOC105335757	12	0.635786715635094	20.569964184561	0.90625	0.701557755183552	0.652463181629738	2.19132997878137e-40	1.17259820228574e-34	uncharacterized LOC105335757	P79729.2	0.33	Y43E12A.3c.1	1.4	Pen-PA	2.2	NP_001012720.1	0.26
LOC105344808	receptor-type tyrosine-protein phosphatase kappa	5	0.202982335255866	0.963640070326779	0.426693629929221	0.475709785706282	0.16614586065976	1.6206543174741e-84	8.67225090514931e-79	receptor-type tyrosine-protein phosphatase kappa	O14522.6	0	C09D8.1h.1	6.26e-124	Lar-PG	5.01e-120	XP_783327.3	2.29e-167
LOC105344816	DNA-binding protein inhibitor ID-4	10	0.159334085202889	5.48958299504595	0.688235294117647	0.231511063970009	0.0659588763504391	3.70790725765034e-14	1.98413083682676e-08	DNA-binding protein inhibitor ID-4	Q66J78.1	1.19e-17	C43H6.8.1	0.002	emc-PA	9.8e-12	XP_780755.2	5.09e-12
LOC105344819	transcription factor BTF3 homolog 4	14	0.163753602884805	11.0792301183498	1	0.163753602884805	0.138529623368549	6.9588062311345e-08	0.0372371288472992	transcription factor BTF3 homolog 4	Q4KLF5.1	9.57e-73	C56C10.8.2	1.49e-68	bic-PB	3.38e-53	XP_791457.2	1.81e-71
LOC105339081	transformer-2 protein homolog alpha	14	0.207478420642254	10.1152938282164	0.91304347826087	0.22723827022723	0.176317658966459	1.17195501915405e-09	0.000627122506389486	transformer-2 protein homolog alpha	P62995.1	1.1e-57	C18D11.4a.2	2.33e-35	tra2-PE	6.44e-37	XP_030849405.1	5.64e-52
LOC117684825	enolase-phosphatase E1-like	2	0.175784908400255	2.77033413624951	0.656309448319594	0.267838454634979	0.124288102938616	2.31966123942138e-126	1.2412692865043e-120	enolase-phosphatase E1-like	Q9D279.1	0.000404	T05A8.4.1	0.23	CG7120-PG	2.1	XP_030851504.1	0.32
LOC105347337	uncharacterized LOC105347337	11	0.468704815032363	7.37249217376713	0.829787234042553	0.564849392474899	0.511920964136168	4.64563135795516e-42	2.48591450469267e-36	uncharacterized LOC105347337	A1VRQ1.1	1.6	T22F3.3c.1	0.49	Dgk-PI	0.3	XP_011665639.1	1.83e-32
LOC105347353	hypothetical protein	3	0.241564544144073	0.753772373831148	0.575569358178054	0.419696672020098	0.240141376394301	4.39374730719168e-143	2.35112933405673e-137	hypothetical protein	A0A286YDK6.1	2.47e-30	F35H10.10.1	2.9	trr-PC	9.2	XP_003725473.2	3.44e-17
LOC105347362	sodium/hydrogen exchanger 9B2	1	0.348529102865599	10.2168163281213	0.890111975706965	0.391556469722567	0.469728880547462	0	0	sodium/hydrogen exchanger 9B2	Q5BKR2.2	1.53e-132	F41E7.1.1	4.58e-46	Nha1-PB	1.02e-77	XP_030835794.1	1.97e-164
LOC105347362	sodium/hydrogen exchanger 9B2	13	0.397729987318294	10.8987396386333	0.96551724137931	0.411934629722519	0.440589103827244	6.76896272161069e-26	3.62212610403565e-20	sodium/hydrogen exchanger 9B2	Q5BKR2.2	1.53e-132	F41E7.1.1	4.58e-46	Nha1-PB	1.02e-77	XP_030835794.1	1.97e-164
LOC105347364	adenosine kinase 1	3	0.225700330354435	6.48341848286925	0.963423050379572	0.234269182438092	0.298477957574679	4.16683781845662e-178	2.22970825135869e-172	adenosine kinase 1	Q9SF85.1	1.49e-143	R07H5.8.1	3.28e-128	Adk2-PB	3.86e-119	XP_030835453.1	2.97e-133
LOC105328867	something about silencing protein 10	6	0.190608692237836	2.22274669543371	0.822102425876011	0.23185516334504	0.2247726713615	3.10025236488502e-70	1.65896984246889e-64	something about silencing protein 10	Q6AXX4.1	4.5e-82	T01B7.5a.2	0.14	Sas10-PA	8.04e-17	XP_030842797.1	1.18e-104
LOC105328839	uncharacterized LOC105328839	8	0.766249357729138	11.9238014032101	0.836477987421384	0.916042465255135	0.698830923462204	1.17950050387943e-199	6.31160155629915e-194	uncharacterized LOC105328839	Q5U2Q4.1	0.72	Y105C5A.1.1	0.54	CG31817-PB	4	XP_030829936.1	1.5
LOC105328822	afadin- and alpha-actinin-binding protein	4	0.239070353171178	8.56506316196024	0.744929797191888	0.320930044780576	0.159649816926661	1.16322725567954e-90	6.22452210332166e-85	afadin- and alpha-actinin-binding protein	H2MTR9.1	4.43e-61	M04B2.3.1	0.5	CG42818-PB	1.1	XP_030852112.1	1.08e-75
LOC105328783	uncharacterized LOC105328783	10	0.166964679812102	5.79665626142461	0.794117647058824	0.210251819022647	0.194867208238262	7.96610011333492e-39	4.26272389944642e-33	uncharacterized LOC105328783	E5ASS2.1	0.79	R08E5.3.1	2.3	Mkp3-PA	0.87	XP_030853850.1	1.7
LOC105345191	uncharacterized LOC105345191	8	0.495086979526814	6.30298292864942	0.817610062893082	0.605529459575104	0.517178144506227	2.3794293119206e-147	1.27325166024321e-141	uncharacterized LOC105345191	Q93075.2	3.25e-74	Y24F12A.1b.1	1.28e-42	CG3308-PA	6.27e-13	XP_030828787.1	3.9e-78
LOC105336333	inactive pancreatic lipase-related protein 1	9	0.586760026096934	1.76006997089115	0.909747292418773	0.644970346146234	0.680954858392557	2.66363141001492e-179	1.42533047655026e-173	inactive pancreatic lipase-related protein 1	P06857.2	2.99e-85	F18A12.4c.1	0.09	CG5966-PA	5.78e-63	XP_030852778.1	4.42e-76
LOC105348979	uncharacterized LOC105348979	12	0.576138011583507	8.84972040878381	0.96875	0.594723108731362	0.731907698471506	4.08162881281963e-45	2.18411223077029e-39	uncharacterized LOC105348979	A9IQ28.1	0.51	H06H21.10f.1	0.52	""		XP_030852549.1	0.54
