gene_id	gene_short_name	cell_group	marker_score	mean_expression	fraction_expressing	specificity	pseudo_R2	marker_test_p_value	marker_test_q_value	gene_ID	unitpro	up_evalue	cel	cel_evalue	dmel	dmel_evalue	spur_acc	spur_evalue
LOC105335376	uncharacterized LOC105335376	10	0.330652778528358	5.87127171726659	0.817647058823529	0.404395484531085	0.331742539191674	4.7355754385035e-65	2.53404430174673e-59	uncharacterized LOC105335376	P13813.1	1.01e-25	C31G12.4a.1	1.13e-07	CG31998-PB	1.89e-11	XP_030828085.1	1.74e-73
LOC105339256	uncharacterized LOC105339256	4	0.211655137372367	1.44826862779932	0.28393135725429	0.745444742064216	0.127797249592906	8.58389629775468e-73	4.59331158009891e-67	uncharacterized LOC105339256	Q9LJX4.2	0.17	H30A04.1a.1	2	CG6791-PA	6.8	XP_030833552.1	0.44
Hmgb1	high mobility group box 1	14	0.197598376726562	42.7399520807863	1	0.197598376726562	0.254301975359157	2.70598272542749e-13	1.44799300423805e-07	high mobility group box 1	O54879.3	4.24e-26	Y48B6A.14.2	1.21e-11	Dsp1-PE	2e-16	XP_030828041.1	1.13e-34
LOC105326883	ankyrin repeat domain-containing protein 1	6	0.321107706915733	1.7855950209546	0.641509433962264	0.500550249015702	0.387364795471916	2.1724652747726e-120	1.16250354825302e-114	ankyrin repeat domain-containing protein 1	Q02357.2	6.51e-21	B0350.2h.2	2.39e-16	mask-PF	3.8e-18	XP_797811.4	1.39e-24
LOC105326887	serine/threonine-protein kinase pim-3	10	0.286061465169517	20.3642282349155	0.929411764705882	0.307787652397581	0.341037541204084	7.76358192268491e-67	4.15435479548408e-61	serine/threonine-protein kinase pim-3	Q9PU85.1	6.43e-130	F45H7.4.2	1.24e-84	Pask-PA	1.82e-37	XP_011662304.2	8.24e-127
LOC105327389	cell surface hyaluronidase	12	0.772737386521953	41.0086760091654	0.96875	0.797664398990403	0.855831791312624	1.68511811811096e-52	9.0172018594612e-47	cell surface hyaluronidase	Q5FWI3.1	2.39e-106	T07C4.1.2	1.2	Trl-PH	0.33	XP_030842248.1	6.53e-39
LOC105330884	uncharacterized LOC105330884	3	0.365558870797291	6.94213783393919	0.749482401656315	0.487748438107987	0.372174951422383	8.85290081816662e-223	4.7372580510075e-217	uncharacterized LOC105330884	A4W6Q1.1	0.31	T01D3.6a.1	0.1	Tsf1-PC	0.72	XP_030838487.1	0.17
LOC105324191	RNA-binding motif, single-stranded-interacting protein 3	10	0.268517831369631	14.8685151547622	0.958823529411765	0.280049271980597	0.350079980475946	1.42121081839679e-68	7.60501278610672e-63	RNA-binding motif, single-stranded-interacting protein 3	Q5RBD3.1	1.27e-86	R10E4.2f.4	1.03e-64	shep-PA	1.58e-78	XP_030846125.1	2.24e-69
LOC105343897	melanocortin receptor 3-like	12	0.713160205193471	11.1883445776965	0.9375	0.760704218873036	0.739950756843862	1.35462109819535e-45	7.24868586613118e-40	melanocortin receptor 3-like	P47752.1	6.3e-09	F01E11.5a.1	0.000802	mAChR-C-PA	2.26e-13	XP_011662090.1	2.32e-10
LOC105321169	uncharacterized LOC105321169	13	0.446789882365147	135.77561361622	1	0.446789882365147	0.485602949616118	2.21260151089301e-28	1.18398076929094e-22	uncharacterized LOC105321169	H2BKS9.1	0.56	T27E9.1a.3	5.4	""		XP_030830728.1	0.22
LOC105329348	tubulin alpha-1A chain	2	0.172606801741613	39.6452589090601	0.968674698795181	0.178188613738232	0.0891230586189814	9.05823379548519e-91	4.84713336983449e-85	tubulin alpha-1A chain	A5A6J1.1	0	C44B11.3.1	0	alphaTub84B-PA	0	XP_795276.3	0
LOC105334467	cholecystokinin receptor type A	9	0.726282176296956	7.77311231379929	0.945848375451263	0.767863216924644	0.813560082452885	9.73506169774476e-215	5.2093093949568e-209	cholecystokinin receptor type A	O43614.2	5.56e-13	C10C6.2.1	1.76e-08	TkR86C-PA	1.23e-10	XP_030829279.1	2.08e-10
LOC105334531	sarcoplasmic calcium-binding protein	3	0.322039736061653	0.881582938553777	0.411318150448585	0.782945599921704	0.212741628232569	9.8228679453058e-127	5.2562952204767e-121	sarcoplasmic calcium-binding protein	P02637.1	2.82e-59	T09A5.1b.1	0.003	CBP-PB	1.5e-07	XP_030836181.1	0.27
LOC105339169	uncharacterized LOC105339169	9	0.611365551853092	1.52394013155889	0.866425992779783	0.705617741097111	0.665954602616294	2.60027479509089e-175	1.3914278450515e-169	uncharacterized LOC105339169	O75094.3	5.25e-06	K07A12.2.1	5.06e-07	sli-PE	7.83e-06	XP_030847497.1	7.19e-06
LOC105321610	structural maintenance of chromosomes protein 6	8	0.472384483259484	8.67584486095217	0.90251572327044	0.523408591207372	0.542045465263365	1.7987034784547e-154	9.62500620948938e-149	structural maintenance of chromosomes protein 6	Q6P9I7.1	0	F54D5.14.1	8.51e-100	jnj-PA	4.35e-97	XP_030832188.1	0
LOC105318512	mucin-5AC	8	0.667158919817022	7.54769957458023	0.779874213836478	0.855469905249246	0.602568919045011	7.43529886197197e-172	3.97868790343209e-166	mucin-5AC	P39217.1	0.56	C09D1.1l.1	0.43	""		XP_001195120.2	3.32e-17
LOC105327958	arrestin domain-containing protein 3	4	0.183248394312902	0.97336300187707	0.315132605304212	0.581496142349358	0.122601918410225	6.94539173873003e-70	3.71653468252835e-64	arrestin domain-containing protein 3	Q6TXF1.1	6.31e-40	F40F8.8a.1	4.8e-143	CG1105-PA	6.87e-27	XP_011672389.1	4.14e-52
LOC105335166	probable ATP-dependent RNA helicase DDX4	8	0.353073850047215	3.28176020110026	0.679245283018868	0.519803168125067	0.333591099392098	3.85732151384309e-95	2.06408360062955e-89	probable ATP-dependent RNA helicase DDX4	Q4R5S7.1	0	Y54E10A.9a.2	3.06e-147	vas-PC	4.06e-150	NP_001139665.1	0
LOC105320634	homeobox protein TGIF2	14	0.259964811710765	6.72230311214878	0.91304347826087	0.284723365207029	0.234598790173561	2.23378486142725e-12	1.19531614962861e-06	homeobox protein TGIF2	Q8C0Y1.1	5.44e-41	T28F12.2h.1	1.92e-15	vis-PA	1.57e-38	XP_011679600.1	1.19e-38
LOC105342059	CD151 antigen	1	0.445333101224621	7.35684292350537	0.767508066046688	0.580232470413582	0.336964484304842	1.11260124374987e-308	6.88304029354803e-307	CD151 antigen	P48509.3	2.82e-22	C02F12.1a.1	1.72e-17	Tsp74F-PB	1.65e-17	XP_030829377.1	2.62e-32
LOC105329605	uncharacterized LOC105329605	14	0.313470274774574	9.05320657775995	0.869565217391304	0.36049081599076	0.276070733857199	2.63441083373735e-14	1.40969431241953e-08	uncharacterized LOC105329605	Q6LVC3.1	2.3	F21F3.1.2	0.29	CG46442-PA	1.1	XP_011665347.2	1.2
LOC105327445	sperm-specific protein PHI-2B/PHI-3	8	0.699511888207638	21.5395952452445	0.921383647798742	0.759197202901123	0.702052715368351	1.37412458213316e-200	7.35305056896111e-195	sperm-specific protein PHI-2B/PHI-3	Q3HNG7.1	5.91e-12	C18G1.5.1	9.4e-09	""		XP_030839851.1	5.41e-08
LOC105335420	neurogenic differentiation factor 1	7	0.449835302230467	12.4211995435688	0.654054054054054	0.687764718286252	0.393201099864743	5.12101325911838e-122	2.74029516306032e-116	neurogenic differentiation factor 1	Q92886.2	7.92e-24	Y69A2AR.29.1	7.34e-19	tap-PA	5.71e-21	XP_003728087.2	5.6e-31
LOC105341712	hypothetical protein	6	0.348950503671321	3.66983908275166	0.913746630727763	0.381889784253864	0.488204465106742	8.67263805235802e-152	4.64079800292119e-146	hypothetical protein	Q8L9W3.2	1.4	Y60A3A.23.1	0.33	CG10631-PA	1.5	XP_030832836.1	0.62
LOC105322566	transmembrane channel-like protein 7	12	0.741611289081305	29.0255359955111	1	0.741611289081305	0.976378331702198	1.08421175222601e-59	5.80170382310154e-54	transmembrane channel-like protein 7	Q5YCC5.1	1.88e-132	B0416.1a.1	3.68e-28	Tmc-PD	1.9e-22	XP_030839881.1	1.22e-159
LOC105336057	transient receptor potential cation channel subfamily V member 3	12	0.764236883131782	20.7946550146435	1	0.764236883131782	0.913383311161878	6.2283644895842e-56	3.33284766529242e-50	transient receptor potential cation channel subfamily V member 3	Q91ZT9.1	2.4e-22	B0350.2e.2	1.82e-16	Ank-PE	6.6e-17	XP_030838677.1	0
LOC105335107	ELAV-like protein 1	7	0.509528244121056	12.6860451456764	0.75945945945946	0.670909075888934	0.47633862438571	7.38756656999222e-148	3.9531459721354e-142	ELAV-like protein 1	O09032.2	2.11e-145	F35H8.5.1	6.07e-83	Rbp9-PH	5.21e-140	XP_030852742.1	4.66e-123
LOC105329481	troponin C	5	0.441621303840405	2.96160608909684	0.532861476238625	0.82877318690353	0.321138597584152	4.38128308678502e-163	2.34445963000336e-157	troponin C	Q9BLG0.3	4.76e-65	T21H3.3a.1	2.57e-35	Cam-PD	1.15e-35	XP_780862.4	6.33e-36
LOC105340323	LITAF domain-containing protein	4	0.271822864963514	1.78117352569432	0.399375975039002	0.680618970475047	0.209386685065867	1.05370398527061e-118	5.63845432150186e-113	LITAF domain-containing protein	Q6GMG8.1	1.16e-22	F36G3.3.1	5.74e-18	CG32280-PD	3.69e-11	XP_030840715.1	1.36e-27
LOC105325055	collagen alpha-1(III) chain	9	0.706692306076671	1.35183341619246	0.830324909747293	0.851103342535817	0.674694232181427	1.23324602650206e-177	6.59919814749467e-172	collagen alpha-1(III) chain	Q06852.2	1.68e-05	F39B2.4b.1	0.17	Cyp310a1-PA	5.3	XP_030841014.1	0.008
LOC105341106	netrin receptor UNC5C	6	0.335852197067024	8.33778450368385	0.924528301886792	0.363268702950047	0.44213052810142	2.05718797720135e-137	1.10081774410426e-131	netrin receptor UNC5C	Q761X5.1	1.5e-176	B0273.4b.1	2.23e-60	unc-5-PB	1.13e-52	XP_030835171.1	7.28e-75
LOC105343361	sodium-coupled monocarboxylate transporter 1	6	0.539837895044831	8.05046066415513	0.964959568733154	0.559440947099531	0.713251752347533	9.99223826552059e-223	5.34692663378619e-217	sodium-coupled monocarboxylate transporter 1	Q7T384.1	1.3e-152	ZK822.5a.2	3.92e-76	CG10444-PA	7.73e-101	XP_030838764.1	6.84e-174
LOC105339081	transformer-2 protein homolog alpha	14	0.207478420642254	10.1152938282164	0.91304347826087	0.22723827022723	0.171221550011979	2.03010714465605e-09	0.00108632657396261	transformer-2 protein homolog alpha	P62995.1	1.1e-57	C18D11.4a.2	2.33e-35	tra2-PE	6.44e-37	XP_030849405.1	5.64e-52
LOC117684825	enolase-phosphatase E1-like	2	0.175784908400255	2.77033413624951	0.656309448319594	0.267838454634979	0.119010301127539	5.3199028722028e-121	2.84672258613869e-115	enolase-phosphatase E1-like	Q9D279.1	0.000404	T05A8.4.1	0.23	CG7120-PG	2.1	XP_030851504.1	0.32
LOC105347362	sodium/hydrogen exchanger 9B2	13	0.397729987318294	10.8987396386333	0.96551724137931	0.411934629722519	0.406549612530938	5.13548217217393e-24	2.74803759418765e-18	sodium/hydrogen exchanger 9B2	Q5BKR2.2	1.53e-132	F41E7.1.1	4.58e-46	Nha1-PB	1.02e-77	XP_030835794.1	1.97e-164
LOC105328839	uncharacterized LOC105328839	8	0.766249357729138	11.9238014032101	0.836477987421384	0.916042465255135	0.69525807659942	1.27896277066578e-198	6.84383210285424e-193	uncharacterized LOC105328839	Q5U2Q4.1	0.72	Y105C5A.1.1	0.54	CG31817-PB	4	XP_030829936.1	1.5
LOC105328822	afadin- and alpha-actinin-binding protein	4	0.239070353171178	8.56506316196024	0.744929797191888	0.320930044780576	0.13880756372654	5.82155145370437e-79	3.11515875528884e-73	afadin- and alpha-actinin-binding protein	H2MTR9.1	4.43e-61	M04B2.3.1	0.5	CG42818-PB	1.1	XP_030852112.1	1.08e-75
LOC105345191	uncharacterized LOC105345191	8	0.495086979526814	6.30298292864942	0.817610062893082	0.605529459575104	0.503325589110944	2.17940216235994e-143	1.16621553229611e-137	uncharacterized LOC105345191	Q93075.2	3.25e-74	Y24F12A.1b.1	1.28e-42	CG3308-PA	6.27e-13	XP_030828787.1	3.9e-78
LOC105344034	ankyrin repeat domain-containing protein 29	14	0.198538531839845	2.65662467291469	0.608695652173913	0.32617044516546	0.140411392520725	5.6746751697941e-08	0.0303656408075818	ankyrin repeat domain-containing protein 29	Q8N6D5.2	1.11e-87	B0350.2h.2	7.97e-37	CG3104-PC	3.16e-116	XP_030839733.1	2.07e-123
LOC105325769	disks large-associated protein 5	8	0.29800162254586	12.0439592156473	0.918238993710692	0.324536013594464	0.334840267082015	1.710603582533e-95	9.15357661842068e-90	disks large-associated protein 5	Q8K4R9.2	1.77e-38	W03A5.6b.1	8.81e-05	vlc-PB	1.11e-16	XP_030829847.1	7.18e-37
LOC105329277	SCO-spondin	7	0.586460858068116	3.48608304559423	0.654054054054054	0.89665503093059	0.497836361398047	1.44779551067698e-154	7.74726960127335e-149	SCO-spondin	Q2PC93.1	1.84e-104	C02B4.1.1	6.52e-72	Sema5c-PB	4.56e-40	XP_030843222.1	2.4e-146
LOC105329262	protein FAM183B	11	0.570207962384043	12.9598742736163	1	0.570207962384043	0.782165517765293	1.75469561959784e-63	9.3895166361176e-58	protein FAM183B	Q5NC57.2	5.93e-34	F27D9.8b.1	5	rdx-PB	4.4	XP_003728346.1	6.27e-63
LOC105336631	T-cell acute lymphocytic leukemia protein 1-like	9	0.680952729679716	2.97785311015999	0.924187725631769	0.736812133286255	0.753164250623234	1.46627254454421e-198	7.84614168765961e-193	T-cell acute lymphocytic leukemia protein 1-like	Q90YI8.1	2.68e-26	C43H6.8.1	8.85e-12	HLH3B-PA	2.06e-27	XP_030844277.1	1.15e-23
LOC105323230	microsomal triglyceride transfer protein large subunit-like	3	0.401864400628177	4.7194695218071	0.870945479641132	0.461411661260086	0.487306775761034	1.46992352698102e-293	7.86567838675757e-288	microsomal triglyceride transfer protein large subunit-like	A0A0R4IVV0.1	1.21e-114	K02D7.4.1	3.64e-07	Mtp-PA	1.14e-57	XP_788526.4	4.79e-121
LOC105318379	zinc finger CCHC domain-containing protein 24	5	0.574015983572657	4.21814118526202	0.660262891809909	0.869374897018924	0.432414305117206	2.05782912141418e-220	1.1011608255017e-214	zinc finger CCHC domain-containing protein 24	Q8N2G6.1	1.89e-78	Y43E12A.2.1	6.84e-27	dec-PG	5.4	XP_030834918.1	2.09e-80
LOC105318387	SPRY domain-containing SOCS box protein 3	10	0.319275810923865	10.6562414456359	0.847058823529412	0.376922832340674	0.332018967446209	4.19070975925977e-65	2.24248231785798e-59	SPRY domain-containing SOCS box protein 3	Q5M9B1.1	3.16e-32	Y46E12BL.4b.1	1.08e-17	SP555-PD	3.14e-88	XP_780661.1	2.4e-81
LOC105345576	apolipophorins	3	0.326339127971157	3.64767834672539	0.516908212560387	0.631328967196538	0.267620204067576	1.52139085960162e-159	8.14108420099705e-154	apolipophorins	Q9U943.2	1.62e-121	C04F6.1.1	1.71e-13	Apoltp-PC	3.45e-98	XP_030851924.1	1.42e-103
LOC105344169	sodium/calcium exchanger 3	1	0.40945188585839	6.28779580995773	0.96280129056747	0.425271434375686	0.629242991103993	0	0	sodium/calcium exchanger 3	P70549.1	1.04e-95	ZC168.1.1	3.54e-122	Calx-PD	5.29e-92	XP_794875.3	0
LOC105336654	cholesterol 25-hydroxylase-like	9	0.629009672572555	2.10076278395833	0.924187725631769	0.680608122275773	0.724868739986292	5.29345101842943e-191	2.83256798756974e-185	cholesterol 25-hydroxylase-like	O95992.1	7.9e-25	F35C8.5.1	3.76e-13	CG10362-PA	4.5	XP_011681783.1	3.08e-21
LOC105322782	beta-1,3-galactosyltransferase brn	12	0.701819615646806	8.1759471000875	0.9375	0.748607590023259	0.766162828552755	3.71963614100615e-47	1.99040705614152e-41	beta-1,3-galactosyltransferase brn	Q24157.2	7.2e-46	T12G3.8a.1	2.59e-30	brn-PA	9.34e-47	XP_001179708.3	1.23e-35
LOC105349151	tctex1 domain-containing protein 1	9	0.69527466298516	2.20516038381079	0.884476534296029	0.786086047538323	0.740526173238651	3.49515062315799e-195	1.87028305965682e-189	tctex1 domain-containing protein 1	Q66IC8.1	3.13e-28	D1009.5.1	8.68e-09	CG14763-PC	1.5e-10	XP_011677266.1	3.99e-24
LOC105325415	tektin-2	11	0.511437907300218	14.0567678682522	1	0.511437907300218	0.682036444749716	1.55081747382796e-55	8.29854836785134e-50	tektin-2	Q9UIF3.1	4.81e-172	R02E12.4.1	1.45e-17	CG3085-PB	1.05e-67	XP_030838502.1	5.59e-172
LOC105325420	uncharacterized LOC105325420	4	0.316089337888372	5.54732495479862	0.888455538221529	0.355773951863822	0.380962480186074	6.81195742702372e-217	3.64513291485981e-211	uncharacterized LOC105325420	P9WIZ4.1	0.35	F07C3.4.1	0.93	CG3106-PB	0.25	XP_030838471.1	4.2
LOC109619157	protein fem-1 homolog A-A	8	0.42740839745865	4.87595564263261	0.80188679245283	0.533003413301376	0.469804087851732	8.13176154682962e-134	4.35137065780091e-128	protein fem-1 homolog A-A	Q7T3P8.2	1.46e-18	F35D6.1a.1	4.07e-11	CG6966-PC	1.73e-13	XP_030849782.1	5.54e-15
LOC109619155	uncharacterized LOC109619155	3	0.379057612580416	1.78688133421732	0.641131815044859	0.591231949008636	0.33356917374792	2.56513883940512e-199	1.3726263140764e-193	uncharacterized LOC109619155	Q9Y6H6.1	5.9	M176.7.2	0.76	Amph-PC	2.5	XP_030833009.1	1.2
LOC105319801	uncharacterized LOC105319801	2	0.248769111163698	3.44164043411816	0.716550412175016	0.347176007349692	0.199261195592828	2.94796734077538e-203	1.57748090778763e-197	uncharacterized LOC105319801	Q03280.1	1.5	""		sano-PE	0.78	XP_030829517.1	6.4
LOC105347430	protein nanos	8	0.735102012462794	19.0424199577285	0.817610062893082	0.899086307550648	0.66048899081359	1.46870945503722e-188	7.85918179066057e-183	protein nanos	P60321.1	3.32e-17	Y53C12B.3a.2	3.5e-05	nos-PB	1.07e-12	NP_001073023.1	1.07e-16
LOC105340088	uncharacterized LOC105340088	2	0.229823045012518	12.2475984164546	0.881293595434369	0.260779207069176	0.266896955914063	7.02004711372379e-274	3.75648337093051e-268	uncharacterized LOC105340088	Q6U7I1.1	0.32	C50E10.4a.1	1.7	d4-PB	0.83	XP_030829645.1	0.64
LOC105340092	teratocarcinoma-derived growth factor 1	6	0.553513373860341	23.9273363294436	0.986522911051213	0.561075031973187	0.72024104391029	5.98192753007012e-225	3.20097727676076e-219	teratocarcinoma-derived growth factor 1	P51865.1	1.01e-18	ZC116.3.1	0.00066	slow-PB	0.001	XP_787941.2	3.29e-18
LOC105327868	uncharacterized LOC105327868	1	0.406005922077884	7.0561907405408	0.880622509014993	0.461044224876804	0.46033903570229	0	0	uncharacterized LOC105327868	B2GB76.1	0.26	K03H1.5.1	2.8	Rim-PY	8.8	XP_030831971.1	0.34
LOC105337948	transcriptional regulator Myc-A	14	0.203005849247595	7.54846548847568	0.782608695652174	0.259396362927482	0.128419834433254	2.0850026197163e-07	0.111570158183115	transcriptional regulator Myc-A	Q17103.1	2.03e-40	T19B10.11.1	1.77e-07	Myc-PA	4.2e-10	NP_999744.1	7.33e-31
LOC105337948	transcriptional regulator Myc-A	3	0.322388705574115	10.5169618204788	0.966183574879227	0.333672310269209	0.516073616380093	1.11350829193992e-308	1.03956788869757e-305	transcriptional regulator Myc-A	Q17103.1	2.03e-40	T19B10.11.1	1.77e-07	Myc-PA	4.2e-10	NP_999744.1	7.33e-31
LOC105340469	actin	10	0.4124812668994	170.606102388021	0.958823529411765	0.430195186336798	0.522453389917037	8.14142986881084e-102	4.35654425423963e-96	actin	O17320.1	0	T04C12.5.3	0	Act5C-PE	0	XP_030852862.1	0
LOC105333818	ATP-dependent RNA helicase dbp2	14	0.203612810182432	18.5208025300418	0.956521739130435	0.212867937917997	0.199547099227765	9.61757611851448e-11	5.14644192162605e-05	ATP-dependent RNA helicase dbp2	Q61656.2	0	F58E10.3a.5	0	CG10077-PD	0	XP_780035.1	0
LOC105320035	tektin-4	11	0.531323655025102	18.4705211011731	0.978723404255319	0.542874169264778	0.670641412763794	1.24212550891078e-54	6.6467129682223e-49	tektin-4	Q5PPV2.1	9.24e-166	R02E12.4.1	1.67e-34	CG32820-PB	4.58e-76	NP_999787.1	0
LOC105323555	tubulin polymerization-promoting protein family member 3	11	0.533217663353415	21.7341805343413	0.957446808510638	0.556916226169122	0.636066859035949	6.83938618688408e-52	3.65981026369116e-46	tubulin polymerization-promoting protein family member 3	Q9CRB6.1	6e-23	C32E8.3.1	1.05e-15	ringer-PB	2.84e-14	XP_782492.2	5.27e-19
LOC105318577	transcriptional regulator ATRX	8	0.395766797885053	3.61591028253791	0.729559748427673	0.542473455721753	0.398977647246477	1.15781422978676e-113	6.19555656872731e-108	transcriptional regulator ATRX	Q10002.2	1.06e-99	T05H10.2.2	9.33e-101	Gdap1-PB	0.017	XP_030838408.1	1.5e-138
LOC105333580	5-phosphohydroxy-L-lysine phospho-lyase	3	0.550343217944005	5.64780534151387	0.948930296756384	0.579961689309719	0.688145038293951	0	0	5-phosphohydroxy-L-lysine phospho-lyase	Q8TBG4.1	0	T01B11.2a.2	1.22e-141	CG8745-PA	0	XP_793741.4	0
LOC105335481	uncharacterized LOC105335481	4	0.225992447636466	1.73720913702454	0.329173166926677	0.686545776943008	0.134042728609199	2.72624197762455e-76	1.45883389216272e-70	uncharacterized LOC105335481	Q9C9U8.1	0.006	F12A10.5.1	0.047	CG5890-PD	0.32	XP_011679771.2	0.072
LOC117686524	angiotensin-converting enzyme-like	6	0.569031066341313	4.2090980226231	0.940700808625337	0.604901219520422	0.725346465791638	1.42032717188829e-226	7.60028432294797e-221	angiotensin-converting enzyme-like	Q6Q4G4.1	0	C42D8.5a.2	1.75e-59	Ance-PC	0	XP_003724612.2	0
LOC105325327	dual oxidase 2	10	0.257582941992973	13.2469566747959	0.923529411764706	0.278911465852263	0.374919819021322	2.38140493486101e-73	1.2743088318836e-67	dual oxidase 2	Q8HZK2.2	0	F56C11.1.1	0	Duox-PC	0	XP_030832128.1	0
LOC105320873	sodium-dependent neutral amino acid transporter B(0)AT3-like	5	0.405421822490484	63.3646315082138	1	0.405421822490484	0.72959046509179	0	0	sodium-dependent neutral amino acid transporter B(0)AT3-like	O88576.1	0	T23G5.5.1	1.9e-119	CG10804-PC	0	XP_030831959.1	3.69e-136
LOC105345029	uncharacterized LOC105345029	2	0.168446005815371	1.28122275678005	0.433861762840837	0.388248101682023	0.113914632782817	7.85323023677042e-116	4.20232632553774e-110	uncharacterized LOC105345029	P0DI02.1	2.7	ZC262.3a.1	2.1	""		XP_030831830.1	2.5
LOC109619311	uncharacterized LOC109619311_ncRNA	11	0.507104273765653	43.1658857177856	0.978723404255319	0.518128279717081	0.660114842117664	8.48747820189382e-54	4.541717485659e-48	uncharacterized LOC109619311_ncRNA	""		""		""		""	
LOC105345813	CCAAT/enhancer-binding protein gamma	2	0.169847896362029	3.47484017846787	0.674191502853519	0.2519282661427	0.175955012538944	3.35835489783719e-179	1.79708257267186e-173	CCAAT/enhancer-binding protein gamma	Q03484.1	6.69e-12	ZK909.4.1	1.17e-06	slbo-PB	1.49e-06	XP_003725328.3	1.39e-12
